Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots 
CG;Dry;213;Handajega;Wet;Wild;3;Wet_W1;Wet_W1_CG4;Exclosed;Green;G5;2.014;1.764;5.51;1.667;0.670;0.519;14.04;0.45;26.07.2017;26.09.2017;62;1.245;1.220;171.85;23.96;4.92;71.12;sandy clay loam;3.31;7.9;7.9;O;1;4.35;29.10;-2.439694991;34.83857403;NO;NO;NO
CG;Dry;214;Handajega;Wet;Wild;1;Wet_W2;Wet_W2_CG3;Exclosed;Green;G771;1.991;1.741;5.51;1.645;0.653;0.502;13.50;0.43;26.07.2017;26.09.2017;62;1.239;1.211;171.85;25.96;8.92;65.12;sandy clay loam;1.61;13.8;17.4;O;1;6.3;29.80;-2.439403972;34.83840496;NO;NO;YES
CG;Dry;216;Handajega;Wet;Wild;2;Wet_W4;Wet_W4_CG2;Exclosed;Green;G361;2.059;1.809;5.51;1.709;0.735;0.584;12.95;0.51;26.07.2017;26.09.2017;62;1.225;1.201;171.85;25.96;8.92;65.12;sandy clay loam;1.70;5.13;5.13;O;1;7.05;29.85;-2.439645035;34.83836599;NO;NO;NO
CG;Dry;217;Seronera;Intermediate;Seronera;1;Local1;Local1_CG1;Exclosed;Green;G204;2.197;1.947;5.51;1.840;0.806;0.655;19.37;0.53;26.07.2017;26.09.2017;62;1.292;1.312;171.85;29.08;7.20;63.73;sandy clay loam;1.10;13.8;17.4;O;1;7.2;31.25;-2.439403972;34.83840496;NO;NO;YES
CG;Dry;218;Seronera;Intermediate;Seronera;2;Local2;Local2_CG2;Exclosed;Green;G170;2.039;1.789;5.51;1.691;0.661;0.510;23.02;0.39;26.07.2017;26.09.2017;62;1.279;1.298;171.85;21.07;7.31;71.62;sandy clay loam;1.45;5.13;5.13;O;1;6.45;29.15;-2.439645035;34.83836599;NO;NO;YES
CG;Dry;219;Seronera;Intermediate;Seronera;3;Local3;Local3_CG3;Exclosed;Green;G123;2.133;1.883;5.51;1.779;0.823;0.672;24.68;0.51;26.07.2017;26.09.2017;62;1.211;1.273;171.85;21.96;4.92;73.12;sandy clay loam;1.40;7.9;7.9;O;1;5.75;32.75;-2.439599019;34.83841896;NO;NO;YES
CG;Dry;220;Seronera;Intermediate;Seronera;4;Local4;Local4_CG4;Exclosed;Green;G53;1.907;1.657;5.51;1.566;;;;;26.07.2017;26.09.2017;62;;;171.85;15.96;6.92;77.12;sandy loam;0.61;15.2;12.2;O;1;5.3;33.65;-2.439694991;34.83857403;NO;NO;YES
Main;Dry;1;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T1;Exclosed;Rooibos;R204;2.229;1.979;2.28;1.934;1.887;1.737;2.34;1.70;22.07.2017;29.09.2017;69;0.242;0.238;6.90;12.57;0.97;86.47;loamy sand;1.02;26.4;41;M;1;3.8;26.90;-3.397861;34.837608;NO;NO;NO
Main;Dry;2;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T2;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;12.57;0.97;86.47;loamy sand;2.02;22.4;39.8;M;1;;;-3.397879042;34.83753601;NO;NO;NO
Main;Dry;3;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T3;Exclosed;Rooibos;R283;2.210;1.960;2.28;1.915;1.918;1.768;2.57;1.72;22.07.2017;29.09.2017;69;0.193;0.193;6.90;12.57;0.97;86.47;loamy sand;3.02;;;;;3.3;25.00;-3.397874;34.837579;NO;NO;NO
Main;Dry;4;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T4;Exclosed;Rooibos;R298;2.223;1.973;2.28;1.928;1.949;1.798;2.12;1.76;22.07.2017;29.09.2017;69;0.175;0.168;6.90;12.57;0.97;86.47;loamy sand;4.02;;;;;2.25;27.35;-3.39777804;34.83751204;NO;NO;NO
Main;Dry;5;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T5;Exclosed;Rooibos;R226;2.241;1.991;2.28;1.946;;;;;22.07.2017;;;;;;12.57;0.97;86.47;loamy sand;5.02;28.4;36.4;M;1;3.2;26.70;-3.397802012;34.83751204;NO;NO;NO
Main;Dry;6;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T6;Exclosed;Rooibos;R286;2.216;1.966;2.28;1.921;;;;;22.07.2017;29.09.2017;69;;;6.90;12.57;0.97;86.47;loamy sand;6.02;32.4;31;M;1;5.35;26.60;-3.39773898;34.83750198;NO;NO;NO
Main;Dry;7;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T7;Exclosed;Rooibos;R210;2.243;1.993;2.28;1.948;2.026;1.876;3.03;1.82;22.07.2017;29.09.2017;69;0.118;0.129;6.90;12.57;0.97;86.47;loamy sand;7.02;36;43.4;M;1;2.95;24.75;-3.397763036;34.83760097;NO;NO;NO
Main;Dry;8;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T8;Exclosed;Rooibos;R213;2.254;2.004;2.28;1.958;1.770;1.619;2.33;1.58;22.07.2017;29.09.2017;69;0.385;0.377;6.90;12.57;0.97;86.47;loamy sand;8.02;36;38.4;M;;2.6;26.00;-3.397732023;34.83756199;NO;NO;NO
Main;Dry;9;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T1;Exclosed;Rooibos;R704;2.148;1.898;2.28;1.855;1.931;1.781;2.48;1.74;22.07.2017;29.09.2017;69;0.118;0.119;6.90;21.13;3.09;75.78;sandy clay loam;0.46;10.8;28.4;M;0;3.3;26.15;-3.397829002;34.83701197;NO;NO;NO
Main;Dry;10;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T2;Exclosed;Rooibos;R355;2.185;1.935;2.28;1.891;;;;;22.07.2017;;;;;;21.13;3.09;75.78;sandy clay loam;1.46;16.8;30;M;0;1.5;26.10;-3.397811987;34.83696898;NO;NO;NO
Main;Dry;11;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T3;Exclosed;Rooibos;R616;2.174;1.924;2.28;1.880;1.942;1.792;2.59;1.75;22.07.2017;29.09.2017;69;0.132;0.135;6.90;21.13;3.09;75.78;sandy clay loam;2.46;11.4;24.4;M;0;5.3;26.45;-3.39779296;34.837103;NO;NO;NO
Main;Dry;12;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T4;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;21.13;3.09;75.78;sandy clay loam;3.46;;;;;;;-3.397905026;34.83712303;NO;NO;NO
Main;Dry;13;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T5;Exclosed;Rooibos;R603;2.144;1.894;2.28;1.851;1.909;1.759;3.28;1.70;22.07.2017;29.09.2017;69;0.135;0.150;6.90;21.13;3.09;75.78;sandy clay loam;4.46;11.4;31;M;0;4.8;26.10;-3.39790402;34.83702798;NO;NO;NO
Main;Dry;14;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T6;Exclosed;Rooibos;R652;2.209;1.959;2.28;1.914;1.925;1.774;2.57;1.73;22.07.2017;29.09.2017;69;0.185;0.186;6.90;21.13;3.09;75.78;sandy clay loam;5.46;28.4;42.4;M;0;3.4;25.55;-3.397854986;34.83687401;NO;NO;NO
Main;Dry;15;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T7;Exclosed;Rooibos;R304;2.193;1.943;2.28;1.899;1.899;1.748;3.04;1.70;22.07.2017;29.09.2017;69;0.195;0.204;6.90;21.13;3.09;75.78;sandy clay loam;6.46;15.8;30.4;M;0;3.1;28.00;-3.397806035;34.83702396;NO;NO;NO
Main;Dry;16;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T8;Exclosed;Rooibos;R687;2.203;1.953;2.28;1.909;;;;;22.07.2017;29.09.2017;69;;;6.90;21.13;3.09;75.78;sandy clay loam;7.46;8;12.4;M;0;9.2;27.05;-3.397766976;34.83718104;NO;NO;NO
Main;Dry;17;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T1;Exclosed;Rooibos;R407;2.186;1.936;2.28;1.892;2.006;1.856;2.90;1.80;20.07.2017;29.09.2017;71;0.081;0.090;6.90;54.08;21.26;24.65;clay;1.84;;;;;12.9;26.20;-3.385409033;34.81890103;NO;NO;NO
Main;Dry;18;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T2;Exclosed;Rooibos;R361;2.221;1.971;2.28;1.926;2.016;1.865;2.37;1.82;20.07.2017;29.09.2017;71;0.106;0.105;6.90;54.08;21.26;24.65;clay;2.84;;;;;11.15;26.10;-3.385375002;34.81894;NO;NO;NO
Main;Dry;19;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T3;Exclosed;Rooibos;R280;2.110;1.860;2.28;1.818;1.901;1.750;2.65;1.70;20.07.2017;29.09.2017;71;0.110;0.114;6.90;54.08;21.26;24.65;clay;3.84;;;;;15.75;25.70;-3.385358993;34.81899197;NO;NO;NO
Main;Dry;20;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T4;Exclosed;Rooibos;R320;2.146;1.896;2.28;1.853;1.933;1.783;2.24;1.74;20.07.2017;29.09.2017;71;0.114;0.110;6.90;54.08;21.26;24.65;clay;4.84;;;;;16;26.30;-3.385396963;34.81897797;NO;NO;NO
Main;Dry;21;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T5;Exclosed;Rooibos;R209;2.207;1.957;2.28;1.913;;;;;20.07.2017;29.09.2017;71;;;6.90;54.08;21.26;24.65;clay;5.84;;;;;13.2;26.10;-3.385401992;34.81894604;NO;NO;NO
Main;Dry;22;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T6;Exclosed;Rooibos;R646;2.148;1.898;2.28;1.855;1.870;1.720;2.50;1.68;20.07.2017;29.09.2017;71;0.178;0.178;6.90;54.08;21.26;24.65;clay;6.84;;;;;19.05;25.75;-3.385447003;34.81894696;NO;NO;NO
Main;Dry;23;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T7;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;54.08;21.26;24.65;clay;7.84;;;;;;;-3.385420013;34.81885602;NO;NO;NO
Main;Dry;24;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T8;Exclosed;Rooibos;R650;2.169;1.919;2.28;1.875;1.976;1.825;3.45;1.76;20.07.2017;29.09.2017;71;0.094;0.113;6.90;54.08;21.26;24.65;clay;8.84;;;;;15.6;25.50;-3.385382965;34.81887798;NO;NO;NO
Main;Dry;25;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T1;Exclosed;Rooibos;R230;2.259;2.009;2.28;1.963;2.036;1.886;3.05;1.83;20.07.2017;29.09.2017;71;0.124;0.135;6.90;51.96;18.92;29.12;clay;1.85;;;;;9.85;25.40;-3.384912992;34.81889902;NO;NO;NO
Main;Dry;26;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T2;Exclosed;Rooibos;R642;2.140;1.890;2.28;1.847;1.969;1.818;2.11;1.78;20.07.2017;29.09.2017;71;0.072;0.067;6.90;51.96;18.92;29.12;clay;2.85;;;;;8.1;25.85;-3.384969;34.818908;NO;NO;NO
Main;Dry;27;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T3;Exclosed;Rooibos;R199;2.185;1.935;2.28;1.891;;;;;20.07.2017;29.09.2017;71;;;6.90;51.96;18.92;29.12;clay;3.85;;;;;14.1;26.15;-3.384935036;34.81894302;NO;NO;NO
Main;Dry;28;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T4;Exclosed;Rooibos;R162;2.242;1.992;2.28;1.947;1.964;1.813;3.60;1.75;20.07.2017;29.09.2017;71;0.179;0.199;6.90;51.96;18.92;29.12;clay;4.85;;;;;9.1;25.70;-3.385007037;34.81888896;NO;NO;NO
Main;Dry;29;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T5;Exclosed;Rooibos;R163;2.230;1.980;2.28;1.935;1.996;1.845;2.83;1.79;20.07.2017;29.09.2017;71;0.135;0.142;6.90;51.96;18.92;29.12;clay;5.85;;;;;15.15;25.65;-3.384948028;34.81885401;NO;NO;NO
Main;Dry;30;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T6;Exclosed;Rooibos;R345;2.260;2.010;2.28;1.964;2.041;1.890;2.24;1.85;20.07.2017;29.09.2017;71;0.120;0.116;6.90;51.96;18.92;29.12;clay;6.85;;;;;9.3;24.00;-3.38496496;34.81879097;NO;NO;NO
Main;Dry;31;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T7;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;51.96;18.92;29.12;clay;7.85;;;;;;;-3.384840991;34.818839;NO;NO;NO
Main;Dry;32;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T8;Exclosed;Rooibos;R660;2.208;1.958;2.28;1.914;2.033;1.883;2.87;1.83;20.07.2017;29.09.2017;71;0.076;0.085;6.90;51.96;18.92;29.12;clay;8.85;;;;;11.85;25.45;-3.384901006;34.81897999;NO;NO;NO
Main;Dry;33;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T1;Exclosed;Rooibos;R712;2.161;1.911;2.28;1.868;1.953;1.802;2.16;1.76;22.07.2017;27.09.2017;67;0.109;0.105;6.53;23.96;0.92;75.12;sandy clay loam;1.25;9.5;17.2;G;0;1.65;26.15;-3.409203999;34.85275101;NO;NO;NO
Main;Dry;34;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T2;Exclosed;Rooibos;R324;2.241;1.991;2.28;1.946;;;;;22.07.2017;27.09.2017;67;;;6.53;23.96;0.92;75.12;sandy clay loam;1.25;6.5;14.2;G;0;3.25;26.90;-3.409235012;34.85278202;NO;NO;NO
Main;Dry;35;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T3;Exclosed;Rooibos;R108;2.168;1.918;2.28;1.874;1.964;1.813;2.59;1.77;22.07.2017;27.09.2017;67;0.105;0.108;6.53;23.96;0.92;75.12;sandy clay loam;1.25;0.7;10.6;G;0;3.35;26.95;-3.409177009;34.85281899;NO;NO;NO
Main;Dry;36;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T4;Exclosed;Rooibos;R152;2.180;1.930;2.28;1.886;;;;;22.07.2017;27.09.2017;67;;;6.53;23.96;0.92;75.12;sandy clay loam;1.25;3.3;4.9;G;1;3;25.85;-3.40917198;34.85296098;NO;NO;NO
Main;Dry;37;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T5;Exclosed;Rooibos;R681;2.186;1.936;2.28;1.892;1.966;1.816;4.12;1.74;22.07.2017;27.09.2017;67;0.120;0.151;6.53;23.96;0.92;75.12;sandy clay loam;1.25;8.3;27.8;G;0;4.25;26.10;-3.409070978;34.85271203;NO;NO;NO
Main;Dry;38;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T6;Exclosed;Rooibos;R260;2.178;1.928;2.28;1.884;1.873;1.723;3.71;1.66;22.07.2017;27.09.2017;67;0.205;0.225;6.53;23.96;0.92;75.12;sandy clay loam;1.25;2;20.4;O;0;2.85;26.70;-3.409280023;34.85261296;NO;NO;NO
Main;Dry;39;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T7;Exclosed;Rooibos;;;;2.28;;;;;;22.07.2017;;;;;;23.96;0.92;75.12;sandy clay loam;1.25;2.4;18;G;1;;;-3.40938597;34.85285503;NO;NO;NO
Main;Dry;40;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T8;Exclosed;Rooibos;R402;2.146;1.896;2.28;1.853;1.919;1.769;3.07;1.71;22.07.2017;27.09.2017;67;0.128;0.139;6.53;23.96;0.92;75.12;sandy clay loam;1.25;8.7;19.3;G;0;4.6;26.20;-3.409153959;34.85275503;NO;NO;NO
Main;Dry;41;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T1;Exclosed;Rooibos;R648;2.192;1.942;2.28;1.898;1.965;1.814;3.13;1.76;22.07.2017;27.09.2017;67;0.128;0.140;6.53;19.96;4.92;75.12;sandy loam;1.64;4;19.1;G;0;4.65;27.85;-3.408342004;34.85028304;NO;NO;NO
Main;Dry;42;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T2;Exclosed;Rooibos;R257;2.222;1.972;2.28;1.927;1.956;1.805;2.86;1.75;22.07.2017;27.09.2017;67;0.167;0.173;6.53;19.96;4.92;75.12;sandy loam;1.64;5.9;12.7;G;0;5.2;27.15;-3.408407969;34.85029503;NO;NO;NO
Main;Dry;43;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T3;Exclosed;Rooibos;R691;2.186;1.936;2.28;1.892;1.961;1.810;3.86;1.74;22.07.2017;27.09.2017;67;0.126;0.152;6.53;19.96;4.92;75.12;sandy loam;1.64;5;26.3;G;0;2.45;26.10;-3.408236979;34.85019;NO;NO;NO
Main;Dry;44;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T4;Exclosed;Rooibos;R716;2.228;1.978;2.28;1.933;1.988;1.837;2.94;1.78;22.07.2017;27.09.2017;67;0.141;0.150;6.53;19.96;4.92;75.12;sandy loam;1.64;2.6;39.2;G;0;3.85;26.50;-3.408152992;34.85016896;NO;NO;NO
Main;Dry;45;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T5;Exclosed;Rooibos;R631;2.133;1.883;2.28;1.840;;;;;22.07.2017;27.09.2017;67;;;6.53;19.96;4.92;75.12;sandy loam;1.64;2.3;9.3;O;0;4.1;27.25;-3.408178976;34.85051698;NO;NO;NO
Main;Dry;46;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T6;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;19.96;4.92;75.12;sandy loam;1.64;;;;;;;-3.408473013;34.85040198;NO;NO;NO
Main;Dry;47;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T7;Exclosed;Rooibos;R606;2.150;1.900;2.28;1.857;1.962;1.811;1.96;1.78;22.07.2017;27.09.2017;67;0.089;0.081;6.53;19.96;4.92;75.12;sandy loam;1.64;5.2;5.2;G;0;5.35;26.40;-3.408481982;34.85002404;NO;NO;NO
Main;Dry;48;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T8;Exclosed;Rooibos;R221;2.221;1.971;2.28;1.926;1.879;1.729;2.62;1.68;22.07.2017;27.09.2017;67;0.243;0.243;6.53;19.96;4.92;75.12;sandy loam;1.64;7.3;27.2;M;0;3.95;25.95;-3.408199009;34.85025496;NO;NO;NO
Main;Dry;49;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T1;Exclosed;Rooibos;R308;2.173;1.923;2.28;1.879;;;;;22.07.2017;27.09.2017;67;;;6.53;21.96;8.92;69.12;sandy clay loam;1.75;10.4;36;M;1;7.05;31.50;-3.406225992;34.85055998;NO;NO;NO
Main;Dry;50;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T2;Exclosed;Rooibos;R644;2.224;1.974;2.28;1.929;;;;;22.07.2017;;;;;;21.96;8.92;69.12;sandy clay loam;1.75;10;22.5;M;1;6.4;27.60;-3.40626304;34.85056601;NO;NO;NO
Main;Dry;51;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T3;Exclosed;Rooibos;R242;2.194;1.944;2.28;1.900;1.926;1.776;3.74;1.71;22.07.2017;27.09.2017;67;0.169;0.191;6.53;21.96;8.92;69.12;sandy clay loam;1.75;3;18;O;0;2.45;34.45;-3.406392038;34.85069602;NO;NO;NO
Main;Dry;52;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T4;Exclosed;Rooibos;R618;2.124;1.874;2.28;1.831;1.960;1.809;5.41;1.71;22.07.2017;27.09.2017;67;0.065;0.120;6.53;21.96;8.92;69.12;sandy clay loam;1.75;13.4;67;M;1;5.75;30.75;-3.406157;34.850739;NO;NO;NO
Main;Dry;53;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T5;Exclosed;Rooibos;R140;2.193;1.943;2.28;1.899;1.956;1.806;3.11;1.75;22.07.2017;27.09.2017;67;0.138;0.150;6.53;21.96;8.92;69.12;sandy clay loam;1.75;;;;;6.5;30.40;-3.406114;34.850596;NO;NO;NO
Main;Dry;54;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T6;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;21.96;8.92;69.12;sandy clay loam;1.75;;;;;;;-3.406058019;34.85046602;NO;NO;NO
Main;Dry;55;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T7;Exclosed;Rooibos;R192;2.197;1.947;2.28;1.903;1.989;1.838;3.46;1.77;22.07.2017;27.09.2017;67;0.109;0.128;6.53;21.96;8.92;69.12;sandy clay loam;1.75;15.8;45;M;1;4.8;31.90;-3.406138988;34.85057498;NO;NO;NO
Main;Dry;56;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T8;Exclosed;Rooibos;R227;2.254;2.004;2.28;1.958;2.026;1.876;3.75;1.81;22.07.2017;27.09.2017;67;0.129;0.153;6.53;21.96;8.92;69.12;sandy clay loam;1.75;15.4;30.8;M;0;8.3;30.05;-3.40629003;34.85044196;NO;NO;NO
Main;Dry;57;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T1;Exclosed;Rooibos;R416;2.247;1.997;2.28;1.952;2.019;1.869;1.85;1.83;22.07.2017;27.09.2017;67;0.129;0.118;6.53;25.96;6.92;67.12;sandy clay loam;1.76;3.3;28.4;O;1;3.95;33.25;-3.406423973;34.85121301;NO;NO;NO
Main;Dry;58;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T2;Exclosed;Rooibos;R689;2.110;1.860;2.28;1.818;1.923;1.772;2.08;1.74;22.07.2017;27.09.2017;67;0.088;0.083;6.53;25.96;6.92;67.12;sandy clay loam;1.76;1.4;54.4;O;0;5.7;32.35;-3.406502008;34.85105602;NO;NO;NO
Main;Dry;59;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T3;Exclosed;Rooibos;R231;2.123;1.873;2.28;1.830;1.875;1.724;2.42;1.68;22.07.2017;27.09.2017;67;0.149;0.148;6.53;25.96;6.92;67.12;sandy clay loam;1.76;3.3;46;O;0;7.7;31.80;-3.406235967;34.85110799;NO;NO;NO
Main;Dry;60;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T4;Exclosed;Rooibos;R297;2.180;1.930;2.28;1.886;1.957;1.806;2.19;1.77;22.07.2017;27.09.2017;67;0.124;0.119;6.53;25.96;6.92;67.12;sandy clay loam;1.76;2.4;10.2;O;0;5.65;32.65;-3.406281983;34.85137898;NO;NO;NO
Main;Dry;61;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T5;Exclosed;Rooibos;R200;2.242;1.992;2.28;1.947;;;;;22.07.2017;27.09.2017;67;;;6.53;25.96;6.92;67.12;sandy clay loam;1.76;5.6;34.2;O;0;4.5;34.00;-3.406569986;34.85132399;NO;NO;NO
Main;Dry;62;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T6;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;25.96;6.92;67.12;sandy clay loam;1.76;4.2;40.4;O;0;;;-3.406518018;34.85121402;NO;NO;NO
Main;Dry;63;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T7;Exclosed;Rooibos;R713;2.162;1.912;2.28;1.869;1.992;1.842;2.47;1.80;22.07.2017;27.09.2017;67;0.071;0.073;6.53;25.96;6.92;67.12;sandy clay loam;1.76;4.9;45;O;0;4.75;31.30;-3.406334035;34.85117203;NO;NO;NO
Main;Dry;64;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T8;Exclosed;Rooibos;R237;2.199;1.949;2.28;1.905;1.972;1.821;2.27;1.78;22.07.2017;27.09.2017;67;0.128;0.125;6.53;25.96;6.92;67.12;sandy clay loam;1.76;3;22.8;O;1;5.55;31.50;-3.406340992;34.85126004;NO;NO;NO
Main;Dry;65;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T1;Exclosed;Rooibos;R654;2.204;1.954;2.28;1.910;;;;;21.07.2017;27.09.2017;68;;;6.90;47.96;22.92;29.12;clay;2.88;13.8;13.8;O;1;10.65;28.00;-3.299396038;34.84824096;NO;NO;NO
Main;Dry;66;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T2;Exclosed;Rooibos;R634;2.098;1.848;2.28;1.806;1.918;1.767;2.21;1.73;21.07.2017;27.09.2017;68;0.081;0.078;6.90;47.96;22.92;29.12;clay;3.88;8;19.8;O;1;10.1;23.60;-3.299309034;34.84840499;NO;NO;NO
Main;Dry;67;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T3;Exclosed;Rooibos;;;;2.28;;;;;;;;;;;;47.96;22.92;29.12;clay;4.88;5.5;5.5;O;1;;;-3.299434008;34.84851496;NO;NO;NO
Main;Dry;68;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T4;Exclosed;Rooibos;R201;2.235;1.985;2.28;1.940;2.002;1.851;3.27;1.79;21.07.2017;27.09.2017;68;0.134;0.150;6.90;47.96;22.92;29.12;clay;5.88;9.7;23.4;O;1;7.75;26.85;-3.29911801;34.84824699;NO;NO;NO
Main;Dry;69;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T5;Exclosed;Rooibos;R174;2.241;1.991;2.28;1.946;1.995;1.844;2.76;1.79;21.07.2017;28.09.2017;69;0.147;0.153;6.90;47.96;22.92;29.12;clay;6.88;14.4;24.4;O;1;7.95;26.55;-3.299318003;34.84823501;NO;NO;NO
Main;Dry;70;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T6;Exclosed;Rooibos;R261;2.208;1.958;2.28;1.914;1.964;1.814;3.94;1.74;21.07.2017;28.09.2017;69;0.145;0.171;6.90;47.96;22.92;29.12;clay;7.88;15;28;O;0;8.8;27.20;-3.299381034;34.84831204;NO;NO;NO
Main;Dry;71;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T7;Exclosed;Rooibos;R203;2.284;2.034;2.28;1.988;2.047;1.896;3.36;1.83;21.07.2017;28.09.2017;69;0.138;0.156;6.90;47.96;22.92;29.12;clay;8.88;15.5;32;O;1;9.95;27.60;-3.299242985;34.84790099;NO;NO;NO
Main;Dry;72;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T8;Exclosed;Rooibos;R191;2.179;1.929;2.28;1.885;1.968;1.817;1.81;1.78;21.07.2017;28.09.2017;69;0.112;0.101;6.90;47.96;22.92;29.12;clay;9.88;2.6;44;O;1;9.5;26.35;-3.299654033;34.84815102;NO;NO;NO
Main;Dry;73;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T1;Exclosed;Rooibos;R160;2.188;1.938;2.28;1.894;;;;;21.07.2017;28.09.2017;69;;;6.90;45.27;23.60;31.12;clay;2.05;9.1;10;M;1;9.55;28.35;-3.302586023;34.84804801;NO;NO;NO
